set_num,name,year,theme_id,num_parts,current_price,list_price
44029-1,"QUEEN Beast vs. FURNO, EVO & STORMER",2014.0,400.0,216.0,90.0,0.0
4403-1,Air Blazers,2003.0,204.0,705.0,0.0,0.0
4404-1,Land Busters,2003.0,204.0,769.0,89.99,0.0
4405-1,Large Creator Bucket,2003.0,37.0,1305.0,0.0,0.0
4406-1,Buildings,2004.0,22.0,506.0,0.0,0.0
4407-1,Transportation,2004.0,22.0,302.0,0.0,0.0
4408-1,Animals,2004.0,22.0,202.0,0.0,0.0
4410-1,Build and Create,2004.0,37.0,500.0,0.0,0.0
4411-1,Blue Strata XXL,2004.0,37.0,1200.0,0.0,0.0
4412-1,Einfallsreiches Bauen [Imaginative Building],2004.0,37.0,200.0,0.0,0.0
4413-1,Arachno Pod,2005.0,478.0,57.0,15.0,0.0
4414-1,LEGO Creator Bucket,2004.0,37.0,500.0,0.0,0.0
4415-1,Auto Pod,2006.0,479.0,56.0,11.0,3.49
4416-1,Robo Pod,2006.0,479.0,64.0,12.0,3.49
4417-1,Aero Pod,2006.0,479.0,60.0,12.0,0.0
4418-1,Dino Pod,2006.0,479.0,55.0,11.9449,0.0
442-1,Space Shuttle,1979.0,130.0,39.0,0.0,0.0
4421-1,Box of Bricks,2005.0,48.0,1000.0,0.0,0.0
4423-1,LEGO Creator Handy Box,2005.0,48.0,800.0,0.0,0.0
4425-1,Better Building More Fun,2004.0,37.0,2000.0,0.0,0.0
4427-1,Fire ATV,2012.0,58.0,50.0,0.0,5.99
4428-1,"Advent Calendar 2012, City",2012.0,208.0,24.0,34.99,39.99
4428-10,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",2012.0,217.0,5.0,0.0,0.0
4428-11,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",2012.0,217.0,10.0,1.0,0.0
4428-12,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",2012.0,217.0,13.0,2.0,0.0
4428-13,"Advent Calendar 2012, City (Day 12) Female Firefighter",2012.0,217.0,5.0,0.0,0.0
4428-14,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",2012.0,217.0,8.0,0.0,0.0
4428-15,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",2012.0,217.0,5.0,0.0,0.0
4428-16,"Advent Calendar 2012, City (Day 15) Wall with Safety Equipment",2012.0,217.0,16.0,0.0,0.0
4428-17,"Advent Calendar 2012, City (Day 16) Girl with Snowball",2012.0,217.0,5.0,0.0,0.0
4428-18,"Advent Calendar 2012, City (Day 17) Catapult",2012.0,217.0,15.0,0.0,0.0
4428-19,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",2012.0,217.0,6.0,0.0,0.0
4428-2,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",2012.0,217.0,5.0,0.0,0.0
4428-20,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",2012.0,217.0,5.0,0.0,0.0
4428-21,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",2012.0,217.0,7.0,0.0,0.0
4428-22,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",2012.0,217.0,9.0,0.0,0.0
4428-23,"Advent Calendar 2012, City (Day 22) Santa's Sled",2012.0,217.0,8.0,0.0,0.0
4428-24,"Advent Calendar 2012, City (Day 23) Wrapped Gifts",2012.0,217.0,16.0,0.0,0.0
4428-25,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",2012.0,217.0,13.0,1.25,0.0
4428-3,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",2012.0,217.0,8.0,0.0,0.0
4428-4,"Advent Calendar 2012, City (Day 3) Christmas Tree",2012.0,217.0,16.0,0.0,0.0
4428-5,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",2012.0,217.0,8.0,0.0,0.0
4428-6,"Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment",2012.0,217.0,17.0,0.0,0.0
4428-7,"Advent Calendar 2012, City (Day  6) Boy with Snowball",2012.0,217.0,5.0,0.0,0.0
4428-8,"Advent Calendar 2012, City (Day 7) Toy Fire Engine with Remote",2012.0,217.0,17.0,0.0,0.0
4428-9,"Advent Calendar 2012, City (Day 8) Wall with Ski Equipment",2012.0,217.0,24.0,0.0,0.0
4429-1,Helicopter Rescue,2012.0,60.0,425.0,0.0,59.99
442A-1,6 International Flags (The Building Toy),1971.0,371.0,6.0,0.0,0.0
442B-1,6 International Flags (The Building Toy),1971.0,371.0,6.0,0.0,0.0
4430-1,Mobile Fire Command Center,2012.0,58.0,520.0,129.99,49.99
4431-1,Ambulance,2012.0,60.0,198.0,70.0,19.99
4432-1,Garbage Truck,2012.0,63.0,207.0,93.0029,19.99
4433-1,Dirt Bike Transporter,2012.0,64.0,205.0,55.5326,19.99
4434-1,Tipper Truck,2012.0,56.0,221.0,52.5,0.0
4435-1,Car and Caravan,2012.0,63.0,217.0,41.0,0.0
4436-1,Patrol Car,2012.0,61.0,96.0,23.0,0.0
4437-1,Police Pursuit,2012.0,61.0,129.0,18.6949,0.0
4438-1,Robbers' Hideout,2012.0,61.0,316.0,0.0,0.0
4439-1,Heavy-Duty Helicopter,2012.0,61.0,392.0,124.0,0.0
4440-1,Forest Police Station,2012.0,61.0,632.0,130.131,0.0
4441-1,Police Dog Van,2012.0,61.0,312.0,0.0,0.0
4442-1,Glider,2012.0,53.0,101.0,0.0,0.0
4443-1,Coca-Cola Defender 1,2002.0,462.0,4.0,0.0,0.0
4444-1,Coca-Cola Defender 2,2002.0,462.0,4.0,16.99,0.0
4445-1,Coca-Cola Middle Fielder 1,2002.0,462.0,4.0,0.0,0.0
4446-1,Coca-Cola Forward 1,2002.0,462.0,4.0,0.0,0.0
4447-1,Coca-Cola Forward 2,2002.0,462.0,4.0,16.99,0.0
4448-1,Coca-Cola Defender 3,2002.0,462.0,4.0,16.99,0.0
4449-1,Coca-Cola Defender 4,2002.0,462.0,4.0,0.0,0.0
4450-1,Coca-Cola Middle Fielder 2,2002.0,462.0,4.0,9.95,0.0
445062-1,Star Wars Co-Pack of 4500 and 4504,2004.0,169.0,2.0,0.0,0.0
445-1,Police Units,1976.0,421.0,49.0,0.0,0.0
4451-1,Coca-Cola Forward 3,2002.0,462.0,4.0,0.0,0.0
445-2,Lighting Device Pack (The Building Toy),1966.0,371.0,3.0,0.0,0.0
4452-1,Coca-Cola Forward 4,2002.0,462.0,4.0,0.0,0.0
4453-1,Coca-Cola Goal Keeper,2002.0,462.0,4.0,0.0,0.0
4454-1,Coca-Cola Referee,2002.0,462.0,6.0,0.0,0.0
4455-1,Coca-Cola Hotdog Girl,2002.0,462.0,6.0,10.0,0.0
4456-1,Coca-Cola Doctor,2002.0,462.0,5.0,10.0,0.0
4457-1,Coca-Cola TV Cameraman,2002.0,462.0,4.0,0.0,0.0
4458-1,Coca-Cola TV Camera,2002.0,462.0,11.0,3.99,0.0
4459-1,Coca-Cola PK Kicker,2002.0,462.0,4.0,2.99,0.0
445A-1,Lighting Device Pack with Improved Plugs (The Building Toy),1970.0,371.0,8.0,0.0,0.0
4460-1,Coca-Cola Goal,2002.0,462.0,7.0,2.99,0.0
4461-1,Coca-Cola Bench,2002.0,462.0,7.0,6.0,0.0
4462-1,Coca-Cola Hotdog Trolley,2002.0,462.0,18.0,6.24,0.0
4463-1,Coca-Cola Light,2002.0,462.0,16.0,2.99,0.0
4464-1,Coca-Cola Bottle Case,2002.0,462.0,7.0,0.0,0.0
4465-1,Coca-Cola Vending Machine,2002.0,462.0,6.0,13.0,0.0
4466-1,Coca-Cola Sign Board,2002.0,462.0,3.0,0.0,0.0
4467-1,Coca-Cola Stretcher,2002.0,462.0,3.0,0.0,0.0
4468-1,Coca-Cola Stand,2002.0,462.0,9.0,2.99,0.0
4469-1,Coca-Cola Drink Stand,2002.0,462.0,8.0,4.99,0.0
4470-1,Coca-Cola Ball,2002.0,462.0,2.0,0.0,0.0
4471-1,Coca-Cola Secret A,2002.0,462.0,4.0,0.0,0.0
4472-1,Coca-Cola Secret B,2002.0,462.0,4.0,0.0,0.0
4473-1,Police Helicopter,2013.0,61.0,106.0,0.0,0.0
4475-1,Jabba's Message,2003.0,169.0,46.0,69.0,0.0
4476-1,Jabba's Prize,2003.0,169.0,40.0,99.99,0.0
4477-1,T-16 Skyhopper,2003.0,169.0,98.0,40.0,0.0
4478-1,"Geonosian Fighter, Black Box",2003.0,167.0,171.0,197.375,0.0
4478-2,Geonosian Fighter Blue Box,2004.0,167.0,153.0,799.95,0.0
4479-1,TIE Bomber,2003.0,169.0,229.0,300.0,0.0
4480-1,Jabba's Palace,2003.0,169.0,234.0,188.0,0.0
4481-1,Hailfire Droid,2003.0,158.0,680.0,243.0,0.0
4482-1,AT-TE,2003.0,167.0,650.0,750.0,0.0
4483-1,"AT-AT, black box",2003.0,169.0,1070.0,275.0,0.0
4483-2,"AT-AT, blue box",2004.0,169.0,1070.0,0.0,0.0
4484-1,X-wing Fighter & TIE Advanced - Mini,2003.0,159.0,72.0,21.7713,0.0
4485-1,Sebulba's Podracer & Anakin's Podracer - Mini,2003.0,159.0,72.0,14.03,0.0
4486-1,AT-ST & Snowspeeder - Mini,2003.0,159.0,76.0,25.0,0.0
4487-1,Jedi Starfighter & Slave I - Mini,2003.0,159.0,53.0,29.0,0.0
4488-1,Millennium Falcon - Mini,2003.0,159.0,87.0,41.0607,0.0
4489-1,AT-AT - Mini,2003.0,159.0,98.0,24.2557,0.0
4490-1,Republic Gunship - Mini,2003.0,159.0,102.0,32.99,0.0
4491-1,Trade Federation MTT - Mini,2003.0,159.0,99.0,17.5,0.0
4492-1,Imperial Star Destroyer - Mini,2004.0,159.0,87.0,18.4845,0.0
4493-1,Sith Infiltrator - Mini,2004.0,159.0,55.0,17.5,0.0
4494-1,Imperial Shuttle - Mini,2004.0,159.0,82.0,22.04,0.0
4495-1,AT-TE - Mini,2004.0,159.0,63.0,35.0,0.0
4495173-1,LEGO Creative Building Set,2006.0,37.0,705.0,0.0,0.0
4496-1,Fun with Building Tub,2004.0,37.0,1000.0,0.0,0.0
4496-2,50th Anniversary Tub,2005.0,37.0,1000.0,0.0,0.0
4496-3,Fun with Building Tub - Reissue,2006.0,37.0,798.0,0.0,0.0
4497-1,Pretend and Create,2004.0,37.0,1000.0,0.0,0.0
4499536-1,Offre Speciale 4 Boites (7236 7238 7235 7241),2007.0,52.0,0.0,0.0,0.0
45000-1,Creative Builder,2013.0,507.0,120.0,0.0,0.0
4500-1,Rebel Snowspeeder [Redesign] - Blue box,2003.0,169.0,216.0,88.0,0.0
45001-1,Playground,2013.0,507.0,104.0,0.0,0.0
4500-2,"Rebel Snowspeeder (redesign), Original Trilogy Edition box",2004.0,169.0,211.0,142.5,0.0
45002-1,Tech Machines Set,2013.0,507.0,92.0,299.95,0.0
45003-1,LEGO Soft Bricks Set,2013.0,526.0,84.0,0.0,0.0
45007-1,Large Farm,2014.0,504.0,152.0,0.0,0.0
450-1,Fork Lift,1973.0,416.0,42.0,0.0,0.0
4501-1,"Mos Eisley Cantina, Blue box",2003.0,169.0,197.0,450.0,0.0
45011-1,Duplo World People,2015.0,504.0,16.0,0.0,0.0
4501-2,"Mos Eisley Cantina, Original Trilogy Edition box",2004.0,169.0,194.0,325.0,0.0
45020-1,Creative Lego Brick Set,2016.0,507.0,998.0,0.0,0.0
4502-1,"X-wing Fighter (Dagobah), Blue box",2003.0,169.0,566.0,332.8962,0.0
4502-2,"X-wing Fighter (Dagobah), Original Trilogy Edition box",2004.0,169.0,565.0,0.0,0.0
4504-1,"Millennium Falcon (Redesign), Blue box",2003.0,169.0,996.0,0.0,0.0
4504-2,"Millennium Falcon (Redesign), Original Trilogy Edition box",2003.0,169.0,979.0,307.3023,0.0
4505-1,Sea Machines,2004.0,204.0,168.0,19.99,0.0
4506-1,Deep Sea Predators,2004.0,204.0,353.0,0.0,0.0
4507-1,Prehistoric Creatures,2004.0,204.0,726.0,69.99,0.0
4508-1,Titan XP,2004.0,204.0,784.0,0.0,0.0
45100-1,Story Starter Core Set,2013.0,507.0,1145.0,0.0,0.0
45103-1,StoryStarter Expansion Pack: Community,2015.0,507.0,200.0,0.0,0.0
451-1,"1 x 6 x 3 Window, Red or White",1966.0,371.0,12.0,0.0,0.0
45110-1,BuildToExpress Set,2013.0,507.0,204.0,0.0,0.0
4511-1,High Speed Train,2003.0,239.0,335.0,0.0,0.0
45120-1,LearnToLearn Core set,2014.0,528.0,2016.0,0.0,0.0
4512-1,Cargo Train,2003.0,239.0,546.0,0.0,0.0
4513-1,Grand Central Station,2003.0,239.0,350.0,165.0,0.0
4514-1,Cargo Crane,2003.0,239.0,176.0,0.0,0.0
4515-1,Straight Rails,1991.0,244.0,8.0,50.4242,0.0
4518-1,Creator Set,2004.0,37.0,805.0,0.0,0.0
4519-1,Rail Crossing,1999.0,244.0,1.0,37.3279,0.0
4520-1,Curved Rails,1991.0,244.0,8.0,16.0,0.0
452-1,Mobile Ground Tracking Station,1979.0,130.0,79.0,0.0,0.0
4521221-1,Gold chrome plated C-3PO,2007.0,501.0,3.0,1700.0,0.0
452-2,"1 x 6 x 2 Window, Red or White",1966.0,371.0,16.0,0.0,0.0
4524081-1,Mindstorms NXT CD,2007.0,258.0,0.0,0.0,0.0
4524-1,Advent Calendar 2002 Creator,2002.0,214.0,24.0,0.0,0.0
4524-10,Advent Calendar 2002 Creator (Day  9) Space Buggy,2002.0,223.0,18.0,0.0,0.0
4524-11,Advent Calendar 2002 Creator (Day 10) Dinosaur,2002.0,223.0,8.0,0.0,0.0
4524-12,Advent Calendar 2002 Creator (Day 11) Speedboat,2002.0,223.0,10.0,0.0,0.0
4524-13,Advent Calendar 2002 Creator (Day 12) Reindeer,2002.0,223.0,10.0,0.0,0.0
4524-14,Advent Calendar 2002 Creator (Day 13) Snowman,2002.0,223.0,15.0,0.0,0.0
4524-15,Advent Calendar 2002 Creator (Day 14) Jet Ski,2002.0,223.0,11.0,0.0,0.0
4524-16,Advent Calendar 2002 Creator (Day 15) Duck,2002.0,223.0,10.0,0.0,0.0
4524-17,Advent Calendar 2002 Creator (Day 16) Police Boat,2002.0,223.0,9.0,0.0,0.0
4524-18,Advent Calendar 2002 Creator (Day 17) Whale,2002.0,223.0,9.0,0.0,0.0
4524-19,Advent Calendar 2002 Creator (Day 18) Space Shuttle,2002.0,223.0,11.0,0.0,0.0
4524-2,Advent Calendar 2002 Creator (Day  1) Squirrel,2002.0,223.0,10.0,0.0,0.0
4524-20,Advent Calendar 2002 Creator (Day 19) Parrot,2002.0,223.0,9.0,0.0,0.0
4524-21,Advent Calendar 2002 Creator (Day 20) Steamship,2002.0,223.0,10.0,0.0,0.0
4524-22,Advent Calendar 2002 Creator (Day 21) Building,2002.0,223.0,10.0,0.0,0.0
4524-23,Advent Calendar 2002 Creator (Day 22) Helicopter,2002.0,223.0,11.0,2.0,0.0
4524-24,Advent Calendar 2002 Creator (Day 23) Tree,2002.0,223.0,11.0,0.0,0.0
4524-25,Advent Calendar 2002 Creator (Day 24) Present,2002.0,223.0,8.0,0.0,0.0
4524-3,Advent Calendar 2002 Creator (Day  2) Boy,2002.0,223.0,1.0,0.0,0.0
4524-4,Advent Calendar 2002 Creator (Day  3) Fireplace,2002.0,223.0,11.0,0.0,0.0
4524-5,Advent Calendar 2002 Creator (Day  4) Santa,2002.0,223.0,10.0,0.0,0.0
4524-6,Advent Calendar 2002 Creator (Day  5) Car,2002.0,223.0,15.0,0.0,0.0
4524-7,Advent Calendar 2002 Creator (Day  6) Penguin,2002.0,223.0,10.0,0.0,0.0
4524-8,Advent Calendar 2002 Creator (Day  7) Girl,2002.0,223.0,1.0,0.0,0.0
4524-9,Advent Calendar 2002 Creator (Day  8) Dog with hat,2002.0,223.0,11.0,0.0,0.0
4525-1,Road and Rail Repair,1994.0,236.0,84.0,74.5248,0.0
4526-1,Batman,2012.0,492.0,40.0,28.4901,0.0
4527-1,The Joker,2012.0,492.0,57.0,0.0,0.0
4528-1,Green Lantern,2012.0,492.0,38.0,16.0,0.0
4529-1,Iron Man,2012.0,492.0,44.0,0.0,0.0
45300-1,WeDo Core Set,2016.0,521.0,279.0,250.0,0.0
4530-1,The Hulk,2012.0,492.0,39.0,0.0,0.0
45301-1,WeDo 2.0 Smart Hub,2016.0,521.0,1.0,0.0,0.0
45302-1,WeDo 2.0 Smarthub Rechargeable Battery,2016.0,521.0,1.0,17.0,0.0
45303-1,WeDo 2.0 Medium Motor,2016.0,521.0,1.0,34.99,0.0
45304-1,WeDo 2.0 Motion Sensor,2016.0,521.0,1.0,0.0,0.0
45305-1,WeDo 2.0 Tilt Sensor,2016.0,521.0,1.0,0.0,0.0
453-1,Two Crater Plates,1979.0,143.0,2.0,0.0,0.0
4531-1,Manual Points,1991.0,244.0,6.0,28.0,0.0
453-2,"1 x 6 x 2 Shuttered Windows, Red or White",1966.0,371.0,16.0,0.0,0.0
4532-1,Manual Level Crossing,1996.0,236.0,135.0,130.5,0.0
4533-1,Train Track Snow Remover,1999.0,236.0,57.0,60.0,0.0
4534-1,LEGO Express,2002.0,238.0,34.0,0.0,0.0
4535-1,LEGO Express Deluxe,2002.0,238.0,754.0,0.0,0.0
4536-1,Blue Hopper Car,1991.0,236.0,165.0,156.0,0.0
4537-1,Octan Twin Tank Rail Tanker,1993.0,236.0,173.0,270.72,0.0
4538-1,Special Edition,2004.0,37.0,200.0,0.0,0.0
4539-1,Manual Level Crossing,1991.0,236.0,115.0,0.0,0.0
4540315-1,LEGO Creative Bucket (TRU Exclusive),2009.0,37.0,480.0,0.0,0.0
454-1,Two Lunar Landing Plates,1979.0,143.0,2.0,0.0,0.0
4541-1,Rail and Road Service Truck,1999.0,236.0,126.0,95.0,0.0
454-2,"1 x 4 x 2 Window, Red or White",1966.0,371.0,18.0,0.0,0.0
4543-1,Railroad Tractor Flatbed,1991.0,236.0,179.0,0.0,0.0
4544-1,Car Transport Wagon with Car,1994.0,236.0,142.0,0.0,0.0
4546-1,Road and Rail Maintenance,1991.0,236.0,76.0,0.0,0.0
4547-1,Club Car,1993.0,236.0,292.0,0.0,0.0
4547551-1,Darth Vader 10 Year Anniversary Promotional Minifigure,2009.0,158.0,7.0,0.0,0.0
4548-1,Transformer and Speed Regulator,1991.0,244.0,3.0,60.0,0.0
4548431-1,Brick Tub 'Die Lego Show' - Limited Edition,2008.0,37.0,701.0,0.0,0.0
4549-1,Container Double Stack,1993.0,236.0,450.0,475.0,0.0
45500-1,EV3 Intelligent Brick,2013.0,262.0,1.0,160.0,0.0
45501-1,EV3 Rechargeable DC Battery,2013.0,262.0,1.0,0.0,0.0
45502-1,EV3 Large Servo Motor,2013.0,262.0,1.0,0.0,0.0
45503-1,EV3 Medium Servo Motor,2013.0,262.0,1.0,59.99,0.0
45504-1,EV3 Ultrasonic Sensor,2013.0,262.0,1.0,45.0,0.0
45505-1,EV3 Gyro Sensor,2013.0,262.0,1.0,29.99,0.0
45506-1,EV3 Color Sensor,2013.0,262.0,1.0,44.99,0.0
45507-1,EV3 Touch Sensor,2013.0,262.0,1.0,0.0,0.0
45508-1,EV3 Infrared Beacon,2013.0,262.0,1.0,25.0,0.0
45509-1,EV3 Infrared Sensor,2013.0,262.0,1.0,0.0,0.0
455-1,Lear Jet,1976.0,412.0,45.0,0.0,0.0
4551-1,Crocodile Locomotive,1991.0,236.0,313.0,0.0,0.0
45514-1,EV3 Cable Pack,2013.0,262.0,7.0,12.0,0.0
45517-1,Transformer 10V DC,2016.0,518.0,1.0,9.5,0.0
455-2,"1 x 3 x 2 Window, Red or White",1966.0,371.0,24.0,0.0,0.0
4552-1,Cargo Crane,1995.0,236.0,281.0,242.0,0.0
4553-1,Train Wash,1999.0,236.0,189.0,0.0,0.0
4554-1,Metro Station,1991.0,236.0,605.0,525.0,0.0
45544-1,EV3 Core Set,2013.0,262.0,546.0,795.0,0.0
4555-1,Cargo Station,1995.0,236.0,393.0,250.0,0.0
45560-1,EV3 Expansion Set,2013.0,262.0,853.0,175.0,0.0
4556-1,Train Station,1999.0,236.0,232.0,135.0,0.0
45570-1,Space Challenge Set,2014.0,518.0,1368.0,450.0,0.0
4557-1,Freight Loading Station,1999.0,236.0,215.0,0.0,0.0
4558-1,Metroliner,1991.0,236.0,786.0,1029.0,0.0
4559-1,Cargo Railway,1996.0,236.0,845.0,609.0,0.0
4559288-1,Power Miners Promotional Polybag,2009.0,439.0,4.0,0.0,0.0
4559385-1,{Power Miners Promotional Polybag},2009.0,439.0,4.0,0.0,0.0
4559387-1,{Power Miners Promotional Polybag},2009.0,439.0,4.0,0.0,0.0
4560-1,Railway Express,1999.0,236.0,690.0,0.0,0.0
456-1,Spirit of St. Louis,1977.0,412.0,49.0,0.0,0.0
4561-1,Railway Express with Transformer and Speed Regulator,1999.0,236.0,673.0,240.0,0.0
456-2,"1 x 2 x 2 Window, Red or White",1966.0,371.0,30.0,0.0,0.0
4562-1,Creator Box,2004.0,37.0,200.0,49.0,0.0
4563-1,Load and Haul Railroad,1991.0,236.0,479.0,650.0,0.0
4564-1,Freight Rail Runner,1994.0,236.0,590.0,0.0,0.0
4565-1,Freight and Crane Railway,1996.0,236.0,915.0,0.0,0.0
4566-1,Gear,2001.0,125.0,7.0,29.99,0.0
4567-1,Surfer,2001.0,125.0,7.0,0.0,0.0
4568-1,Loopin,2001.0,125.0,7.0,24.99,0.0
4569-1,Warrior,2001.0,125.0,8.0,0.0,0.0
4570-1,Shredd,2001.0,125.0,7.0,0.0,0.0
457-1,"1 x 1 x 2 Window, Red or White",1966.0,371.0,38.0,0.0,0.0
4571-1,Spiky,2001.0,125.0,7.0,0.0,0.0
4572-1,Scratch,2001.0,125.0,7.0,0.0,0.0
4573-1,Lightor,2001.0,125.0,7.0,34.99,0.0
4574-1,Rip,2001.0,125.0,7.0,0.0,0.0
4575-1,Pulse,2001.0,125.0,7.0,0.0,0.0
4576-1,Duster,2001.0,125.0,7.0,0.0,0.0
4577-1,Snake,2001.0,125.0,7.0,0.0,0.0
4578-1,Ghost,2001.0,125.0,7.0,0.0,0.0
4579-1,Ice Ramp Racers,2001.0,125.0,112.0,0.0,0.0
45800-1,FIRST LEGO League Challenge 2014 - World Class,2014.0,398.0,2098.0,0.0,0.0
45801-1,Trash Trek  (FLL),2015.0,398.0,1992.0,0.0,0.0
45802-1,Animal Allies,2016.0,398.0,2165.0,0.0,0.0
458-1,"1 x 2 x 1 Window, Red or White",1966.0,371.0,38.0,0.0,0.0
4582-1,Red Bullet,2002.0,113.0,29.0,0.0,0.0
4583-1,Maverick Storm,2002.0,113.0,31.0,7.5,0.0
4584-1,Hot Scorcher,2002.0,113.0,58.0,0.0,0.0
4585-1,Nitro Pulverizer,2002.0,113.0,61.0,0.0,0.0
4586-1,Stunt Race Track,2002.0,121.0,168.0,0.0,0.0
4586940-1,Basic Set Limited Edition,2010.0,37.0,480.0,0.0,0.0
4587-1,Duel Racers,2002.0,113.0,193.0,0.0,0.0
4588-1,Off Road Race Track,2002.0,121.0,364.0,0.0,0.0
4589-1,RC-Nitro Flash,2002.0,117.0,135.0,0.0,0.0
4590-1,Flash Turbo,2002.0,113.0,28.0,0.0,0.0
459-1,"1 x 1 x 1 Window, Red or White",1966.0,371.0,40.0,0.0,0.0
4591-1,Star Burst/Star Strike,2002.0,113.0,28.0,6.6861,0.0
4591715-1,Golden Die [TRU Exclusive],2009.0,502.0,7.0,0.0,0.0
4591726-1,Stormtrooper,2009.0,169.0,1.0,188.88,0.0
4592-1,Red Monster,2002.0,113.0,25.0,0.0,0.0
4593-1,Zero Hurricane & Red Blizzard,2002.0,113.0,74.0,0.0,0.0
4594-1,Maverick Sprinter & Hot Arrow,2002.0,113.0,66.0,0.0,0.0
4595-1,Zero Tornado & Hot Rock,2002.0,113.0,71.0,0.0,0.0
4595400-1,Rocket Kit,2010.0,124.0,26.0,0.0,0.0
4596-1,Storming Cobra,2002.0,113.0,76.0,0.0,0.0
4597068-1,Boba Fett,2010.0,170.0,1.0,310.0,0.0
4597-1,Captain America,2012.0,492.0,44.0,42.0,0.0
4599605-1,Easter Chicks,2010.0,229.0,15.0,0.0,0.0
4600-1,Police Cruiser,2001.0,281.0,23.0,13.35,0.0
460-1,Rescue Units,1973.0,420.0,36.0,0.0,0.0
4601-1,Fire Cruiser,2001.0,283.0,22.0,14.69,0.0
460-2,"1 x 2 x 3 Door, Red or White",1966.0,371.0,26.0,0.0,0.0
4603-1,Res-Q Wrecker,2001.0,284.0,30.0,11.35,0.0
4604-1,Police Copter,2001.0,281.0,16.0,0.0,0.0
4605-1,Fire Response SUV,2001.0,283.0,30.0,0.0,0.0
4606-1,Aqua Res-Q Transport,2001.0,284.0,40.0,0.0,0.0
4607-1,Copter Transport,2001.0,284.0,66.0,0.0,0.0
4608-1,Bank Breakout,2001.0,281.0,68.0,15.0,0.0
4609-1,Fire Attack Team,2001.0,283.0,95.0,0.0,0.0
4610-1,Aqua Res-Q Super Station,2001.0,284.0,92.0,0.0,0.0
4611-1,Police HQ,2001.0,281.0,137.0,0.0,0.0
4612-1,Super Glider,2002.0,282.0,7.0,0.0,0.0
4613-1,Turbo Chopper,2002.0,282.0,13.0,0.0,0.0
4613985-1,Build a Bullseye Target Gift Card Promotional,2010.0,227.0,32.0,4.99,0.0
4614-1,Ultralight Flyer,2002.0,282.0,16.0,0.0,0.0
4615-1,Red Recon Flyer,2002.0,282.0,21.0,17.5,0.0
4616-1,Rapid Response Tanker,2002.0,285.0,35.0,0.0,0.0
4617-1,Dual Turbo Prop,2002.0,282.0,32.0,0.0,0.0
4618-1,Twin Rotor Cargo,2002.0,282.0,44.0,0.0,0.0
4619-1,A.I.R. Patrol Jet,2002.0,282.0,65.0,0.0,0.0
4620-1,A.I.R. Operations HQ,2002.0,282.0,174.0,0.0,0.0
462-1,Mobile Rocket Launcher,1979.0,130.0,77.0,0.0,0.0
4621-1,Jack Stone Red Flash Station,2002.0,283.0,32.0,0.0,0.0
462-2,"2 x 8 Plates, White",1966.0,371.0,16.0,0.0,0.0
4622-1,Res-Q Digger,2002.0,284.0,67.0,0.0,0.0
4623-1,DUPLO Pink Brick Box,2012.0,504.0,30.0,0.0,0.0
4624-1,DUPLO Brick Box,2012.0,504.0,31.0,0.0,0.0
4625-1,LEGO Pink Brick Box,2012.0,23.0,219.0,0.0,0.0
4626-1,Farm Brick Box,2012.0,37.0,231.0,0.0,0.0
4627-1,Fun With Bricks,2012.0,504.0,85.0,0.0,0.0
4628-1,Fun with Bricks,2012.0,22.0,600.0,0.0,0.0
4629-1,Build and Play Box,2012.0,504.0,149.0,0.0,0.0
4630-1,Build and Play Box,2012.0,37.0,1000.0,0.0,0.0
463-1,"4 x 8 Plates, White",1966.0,371.0,8.0,0.0,0.0
4631-1,My First Build,2012.0,504.0,61.0,0.0,0.0
4632-1,Building Plates,2012.0,504.0,3.0,0.0,0.0
4635-1,Fun with Vehicles,2012.0,22.0,525.0,0.0,0.0
4636-1,Police Building Set,2012.0,22.0,130.0,0.0,0.0
4636204-1,Ninjago Promotional Giveaway,2011.0,435.0,11.0,7.0,0.0
4637-1,Safari Building Set,2012.0,22.0,152.0,0.0,0.0
464-1,"6 x 8 Plates, White",1966.0,371.0,6.0,0.0,0.0
4641-1,Speed Boat,2011.0,59.0,34.0,7.4043,0.0
4642-1,Fishing Boat,2011.0,59.0,63.0,55.0,0.0
4643-1,Power Boat Transporter,2011.0,59.0,245.0,59.99,0.0
4644-1,Marina,2011.0,59.0,272.0,58.0,0.0
4645-1,Harbor,2011.0,59.0,550.0,200.0,0.0
4648933-1,Hero Factory Accessories,2011.0,400.0,6.0,0.0,0.0
4648939-1,Golden Die with 1-6 dot tiles,2011.0,502.0,8.0,0.0,0.0
